160	Anon1ML.txt|558|u	 Lord and Lady Montreuil each taking a hand of Mrs. Marsden, the former said, ' Your husband is, I know, aware of the happy lot which he has drawn. And you will believe that at the moment w hen I was speaking, your sister, and two or three of our other friends vvere not thought on by me : but they must not no longer be for gotton ; and 1 earnestly hope, that before the conclusion of this year, to see these worthy and beloved friends all assembled at darcy castle  On returning home, Mrs. Marsden related to her sister the scene that had been passing, when Mrs. Singleton laughing, said, ''it is seldom, , indeed, we hear in   288 MELCOMBE LODGE.  these days we hear of four such matchless pairs as have lately met t Hymen's altar. I hope to make one of the party at the castle, in order that I may witness so very novel a sSght, as that of four married couple who have selected their partners in life for the virtues which each individually possessed; instead of the length of their respective rent rolls,  '' And at d'arcy castle alone, I believe are to be found such an assemblage of happy pairs, ' observed Mr. Monthermur, who was present,  ^' I heartily wish, my dear friend, ' said major Singleton, *^ that you would accompany us when we direct our steps thither ; who knows but you may find some Emily, Lady Grace, or Sophia, to make you as happy, as they do their respective Lords.  1' No he returned; ''1 feel that to   MELCOMBE LODGE. 289  be highly improbable; and until I can meet with a second Lady Montreuil, I will not venture within its walls. Why man, L should be ready to cut my throaty at finding myself the only solitary being of the party.''  Mr. Mouther mur kept his Avord nor went near d'arcy castle till he carried thither a beautiful and amiable young woman whom he had induced to become his wife.  FINIS.	1051200.0	10	[3, 1, 2, 0]	VALID	1: Lord and Lady Montreuil invite friends to Darcy Castle, and Mrs. Marsden tells her sister about it. The group discusses the happy marriages of the couples who will attend, and Mr. Monthermur declines an invitation to the castle.  2: The passage describes a conversation and some reflections on it. This would take at least a few minutes, but probably no more than 15.  3: Let's say 10 minutes have elapsed.  4: 10 minutes.  5: High confidence.
161	CharCMO.txt|0|u	THE MERCER: OR Fatal Extravagance,  OF all the Follies and Vices incidental to mankind, none can be deem'd more Contemptively Erroneous, than that of Living beyond our Fortunes, and running into expensive Dignities, superior to the Sphere of Life, in which Providence has placed us. The World has been, and daily continue to be convinced of the truth of this assertion, yet so prevalant is this Folly, (I may call it even a Crime,) that either thro' weakness of Judgement, or ill placed Ambition, very near three parts of the World are guilty of it to their own Prejudice, and those whom they are concern'd with.  The following Sheets, contain a genuine Account of an unhappy instance of this kind, and it's fatal consequences, which give me leave to hope may happily prevent any future Ills of this Nature. And tho' Histories are so commonly made the Entertainment of the Publick, that Truth and Falsehood are equally regarded, and past by, by the Reader only as Fabulous, but this Narrative, has a Claim to Reflection, as it Unfortunately happen'd in the Reign of King Charles the First,, and was the ruin of two worthy Families, whose Branches are still in being; one of whom gave me a sufficient Account as give them by Tradition, and are now notwithstanding the length of Time since the dreadful event, unhappy Sufferers, thro' the Indiscretion of their Ancestors. 	26280000.0	5	[2, 1, 3, 0]	VALID	1: The passage is an introduction to a narrative about the dangers of living beyond one's means, and the consequences of doing so. It references a specific historical event that ruined two families. 2: The passage is entirely reflective and does not describe any events that would take time to occur. However, the act of reading and reflecting on the passage would take at least a few minutes. Let's say five minutes. 3: 5 minutes. 4: 5 minutes. 5: High confidence.
162	CharCMO.txt|1|u	 In the foremention'd Reign there was a Gentleman whose name was Weston, a worthy Person of a large Estate near the City of Canterbury, who had been Father of many Children, but it pleased Heaven to  deprive him of all, except one Daughter his last born, on whom he bestow'd all that a fond Fater could, to make her a perfectly Accomplish'd young Lady: As she was heiress to a very considerable Estate, Mr. Weston was resolv'd to Qualify her in such a manner, as to double the value of her Fortune, by instilling into her Mind, such Principles as would not only secure her own Happiness, but that of the Person who should be destin'd her Partner for Life. Her beauty, Merit and Fortune, from fifteen Years of Age, assembled a numerous train of Admirers, but as her heart was not affected by any of them 'till she was above seventeen, her Father would not insist on a Union with any, 'till she had met with the Man she thought she could be truly happy with; rather preferring his Daughter's Peace of Mind than her interest, as he could make a worthy Husband entirely easy in point of Circumstances, whom gratitude as well as Love, wou'd he conceiv'd, compel him to use his Child well not only by the Possession of a blooming Amiable Creature, but receiving an Advantage of Fortune, the want of which, has too often made way for a Fool, while a Man of Sense, has been deprived of  an Opportunity of tenderly making amends for Deficiency. 	9460800.0	10512000	[0, 2, 3, 1]	VALID	1: The passage describes a gentleman named Weston who has one daughter. He wants to make sure she is well-educated and happy before marrying her off. She has many suitors but does not fall in love until she is 17.  2: The passage covers a period of at least 17 years, from the daughter's birth to her falling in love. It's possible that the father's efforts to educate her took longer than that, but we don't have enough information to say. Let's say 20 years. 3: 20 years have elapsed. At 365 days a year that's 7300 days x 24 hours in a day, so 175200 hours. 60 minutes in an hour, so 10512000 minutes. 4: 10512000 minutes. 5: Low confidence, because the passage is vague about how long the father spent educating his daughter.
163	CharCMO.txt|3|u	In a short time after, Mr. Dennis Set up his Son in a Silk Mercer's Shop, giving him a Fortune of four thousand Pounds, in ready Cash, besides Two thousand more in Stock. Tho' this was a genteel Fortune, 'twas unequal to the young Lady's; whose Father gave her on the Day of Marriage, ten Thousand Pounds in Bank Notes, and at his Death left her ten Thousand more. In a few Weeks after the young couple were married, they open'd a very Grand Shop in the City, and Mr. Dennis placed with his Son as his Foreman one Mr. Arnold an elderly discreet Man, who had serv'd in that  Capacity with young Dennis 's master, who having acquired a Competent Fortune, left off Trade and retir'd into the Country. Mr. Arnold was a worthy Man, who having a very large Family, and meeting with misfortunes in Trade, was in his early Days so so unhappily reduc'd, as to be oblig'd to throw up his Business, that without Scandal or reproach he might do Justice to his Creditors, tho' he himself suffered greatly, from many to whom he had largely intrusted his Goods, for very considerable sums. But as he was a Man of almost unprecedented Principles of honour, he rather chose to lead a life of servitude, than meanly buffet with ill fortune, to support at best a broken Reputation. 	50400.0	129600	[2, 0, 1, 3]	VALID	1: The passage describes the financial arrangements made for a young couple's marriage, including the establishment of a shop and the hiring of a foreman.  2: The passage doesn't give any explicit indication of how much time has passed, but it does describe a series of events that would take some time to arrange: the couple's marriage, the establishment of a shop, and the hiring of a foreman. Let's say these events took a few months to arrange.  3: Let's say three months have elapsed. At 30 days a month that's 90 days. 24 hours in a day, so 2160 hours. 60 minutes in an hour, so 129600 minutes. 4: 129600 minutes. 5: Low confidence, since the estimate is based on speculation.
164	CharCMO.txt|4|u	Young Dennis receiv'd his instructions in Trade from Mr. Arnold, who tutor'd him in so gentle a Manner, it occasion'd a great Regard and Tenderness on both sides, and gave the good Man such a power over Dennis that he strictly adher'd to what he advised or proposed, and thought himself under a certain  obligation to pay him the Respect due to Father, and was as fearful of Offending the Friendship of the one as of disobeying the Commands of the other. But Alass Time which brings forth all strange and unaccountable things, wrought a fatal change in the disposition of this thoughtless young man, who instead of following the worthy examples of his industrious friend, soon after his kind father had settled him in such a manner, as enabled him in a few years to acquire an immense fortune; he grew tired of business, and too fond of every pleasurable expence that could possibly Conspire to effect his ruin, and destroy his fame; the first step towards his destruction was to set up an equipage, and furnish both his town and country house suitable to the dignity of a man of quality; as the family increased as it did every year by the birth of a child, additional servants were provided, and every needful expence was swell'd into a superfluity. Among the rest of the follies he run into the encouragement of a set of hangers on, who made him their daily bread, was not the least. 	1576800.0	2628000	[2, 3, 1, 0]	VALID	1: The passage describes the downfall of a young man named Dennis, who was initially mentored in trade by Mr. Arnold. Dennis becomes wealthy but grows tired of business and begins to spend recklessly, including on an expensive carriage and servants. He also begins to support a group of hangers-on. 2: The passage describes a few years of Dennis's life, during which he becomes wealthy and then begins to spend recklessly. It's unclear how long it takes for him to acquire his wealth, but it's likely that it takes at least a few years. Let's say that the events in the passage take place over a period of five years. 3: Five years have elapsed. At 365 days a year that's 1825 days x 24 hours in a day, so 43800 hours. 60 minutes in an hour, so 2628000 minutes. 4: 2628000 minutes. 5: Low confidence, because of the ambiguity about how long it takes for Dennis to acquire his wealth.
165	CharCMO.txt|5|u	 And the only virtue that remained untainted in him, was a tender fondness for his wife and children, which indeed each had an undoubted claim to; the former for her uncommon merit in regard to her husband, and the World in general, the other from their inoffended innocence. Mr. Arnold perceiving his master's growing ruin, took upon him to use the Priveledge of friendship, to warn of the dreadful consequences of persisting in a continuation of this course of life, but he had the mortification to find him cold and unwilling to hear or regard the tender admonitions he frequently made use of. At last Mr. Dennis who was ready dress'd for a journey to his country house one morning, rang the bell, at which summons a youth who was a turn-over Apprentice to him instantly appeared and receiv'd an order from his master for Mr. Arnold to send him up a bill or cash, for fifty pounds, instead of the money Mr. Arnold sent his respects, and that he would wait upon him himself in a few momets, which accordingly he did, carrying  with him his book of accompts, instead of answering the demand made by the apprentice. When Mr. Arnold enter'd the room, Mr. Dennis perceiv'd the marks of real sorrow in his countenance, which shock'd him, but he still endeavour'd to hide it from the other, and demanded the money, upon which Mr. Arnold look'd at him very stedfastly, fetch'd a deep figh, desir'd him to look over those accompts and judge how much reason he had to suppose, that 'twas possible for him to expect such a draught to be answer'd, and after shewing him the accounts which he knew he would himself inspect, he sat down by him, and with an almost broken heart, insisting on his knowing the shameful misery he had reduced himself too, and thus address'd him. 	30240.0	86400	[0, 3, 1, 2]	VALID	1: The passage describes a man's growing ruin and his friend's attempts to warn him. The man sends an apprentice to demand money, but the friend brings his book of accounts instead and shows the man how much he owes.  2: The passage doesn't include any explicit reference to time, but it does describe a sequence of events that would take some time to unfold. The man's ruin is described as 'growing,' which suggests that it has been happening over a period of time. The friend has made 'frequent' attempts to warn him, which also suggests that some time has passed. The man sends an apprentice to demand money, which implies that he has had time to accumulate debts. All of these factors suggest that the events in the passage have taken place over a period of weeks or months. Let's say two months.  3: Two months have elapsed. At 30 days a month that's 60 days. 24 hours in a day, so 1440 hours. 60 minutes in an hour, so 86400 minutes. 4: 86400 minutes. 5: Moderate confidence.
166	CharCMO.txt|6|u	''Tis now Sir, the seventh year of your marriage, Six of which you have cruelly spent in the Perpretation of your ruin; your wife's fortune and your own, with your stock in trade inclusive, is lavishly wasted in Extravagances, far beyond your right to run into had you been possess'd of double the sum; and give me leave to add, that the figure you have  made in life, has given such offence to people of superior fortunes, it has lost you three parts of your customers; and farther let me inform you sir, those Persons who can afford to lay out large sums in your shop, will naturally think it a high piece of presumption in you, to put yourself upon a footing with them, who are kind enough to lay out that with you for a support, which you basely and luxuriously waste in needless and unwarrantable pleasures, and unnecessary grandeur; 'tis true Sir, the character of a Gentleman can never be degraded by being a worthy tradesman, but then the tradesman has no right to run into those excesses which even a man of Quality must blush at if he exceeds the limitation of his fortune: Pardon me Sir, for this painful friendly liberty, but the concern I feel for yourself and family, enforces me to tell you in the plainest terms, you are absolutely undone. 	2.0	10	[3, 2, 0, 1]	VALID	1: A person is being told that they have spent six of the seven years of their marriage in extravagance, and that their business is failing.  2: The passage doesn't give any explicit indication of how long the conversation took, but it seems to be a serious conversation, so let's say it took at least 10 minutes.  3: 10 minutes have elapsed. 4: 10 minutes. 5: Moderate confidence.
167	CharCMO.txt|7|u	Mr. Dennis was too sensible of the means he had used to prove the truth of his friend's assertion, and conservently remained silent for some time, at last conscious of his error, he  broke through his confusion, intreating Mr. Arnold to conceal the dreadful situation of his affairs from Mrs Dennis, who was entirely innocent and ignorant of them: The fortune (said he) which she brought me obliged me in honour to regard it as a more than sufficient competence to support her without exposing her to the care and fatigue of my business and tho' I have thro' a mistaken pride, and ridiculous ambition, to set myself above myself, undone my family, she poor soul, never was the least incentive to the ruin in which I have inconsiderately involv'd myself: What shall I do? the coach now waits at the door to carry her with my Sster to Woodford where we propose to remain 'till after Christmas, but the concern I justly labour under renders me incapable of pursuing my intent, or making any reasonable excuse to her for not going with her. Mr. Arnold, overjoy'd to find he had wrought such an effect on his mind, promised to use his utmost endeavour to soften the rigour of his fortune, and find an excuse to Mrs, Dennis, that should appear so plausible she should go to her country house without her  Spouse or the least suspicion of the cause that detain'd him. 	14.0	300	[2, 1, 0, 3]	VALID	1: Mr. Dennis confesses to his friend Mr. Arnold that he has ruined his family through pride and ambition, and asks Arnold to conceal this from Mrs. Dennis. The coach is waiting to take Mrs. Dennis and Mr. Dennis's sister to Woodford, but Mr. Dennis is too upset to go with them. Arnold promises to help Mr. Dennis find an excuse for not going. 2: The passage doesn't include any explicit reference to time, but it seems likely that the conversation between Mr. Dennis and Mr. Arnold would have taken at least a few minutes. Let's say five minutes. 3: Five minutes have elapsed. Multiplying by 60 minutes in an hour, that's 300 minutes. 4: 300 minutes. 5: High confidence.
168	CharCMO.txt|8|u	He had scarce told his master his design, than Mrs. Dennis enter'd the room, and with her usual sweetness of temper, fondly smiling on her husband, tenderly accused him of delay; informing him the coach had waited a considerable time and the little Pratlers waited with impatience for Papa to mount and set forward to Woodford. Mr Arnold who was ever a sincere and valuable friend, to prevent his friend's confusion, directly told her, he was fearful his master must follow her, for he had receiv'd a letter to inform him Mr. Edgeworth who was a Merchant, and betroth'd to Miss Dennis, was arriv'd from the Indies, at Gravesend, and lay there dangerously ill, and intreated Mr. Dennis to come forthwith, to settle some affairs between them, in regard to himself and his Sister, but intreated a concealment of the danger he was in to Miss Dennis, (whom he lov'd more than life) till either Death or a Recovery should make it necessary for her to know it  Mrs. Dennis, easily credited the report, and testified a sincere concern for the news, faithfully promising to keep the secret from her Sister, and earnestly injoining her Husband to follow her with the utmost Expedition. 	8.0	300	[3, 2, 0, 1]	VALID	1: Mr. Arnold tells Mr. Dennis that he must follow his wife to Woodford, because Mr. Edgeworth, who is betrothed to Miss Dennis, is dangerously ill at Gravesend and has requested Mr. Dennis's presence to settle some affairs. Mrs. Dennis is informed of the situation and promises to keep it a secret from her sister.  2: The passage doesn't give any explicit indication of how long it takes for Mr. Dennis to leave, but it seems like it would take at least a few minutes for Mr. Arnold to explain the situation and for Mrs. Dennis to react and promise to keep the secret. Let's say five minutes.  3: 5 minutes have elapsed. Multiplying by 60 minutes in an hour, that's 300 minutes. 4: 300 minutes. 5: Moderate confidence.
169	CharCMO.txt|11|u	All that Mr. Arnold could do in this extremity was to send poor afflicted William, with the following Letter.   SIR, I Need not apologize for my silence these three Days past, as I have been carefully employ'd with the strictest diligence to accommodate your affair; which was the only motive for my keeping you in suspence, as I could not part from poor William, whose business it was to keep at home, while I was encountering a set of inexorable wretches, who notwithstanding their good opinion of me, was deaf to all I propos'd: But alas! how shall I express the Grief of heart I sustain in being oblig'd to excite the same distress in you? By informing you, your effects were this day fiez'd on, and your person equally liable, had not you taken my advice by your present concealment, which is the only consolation I can possibly receive in this dreadful exigence: I am under such confusion and concern I can only injoin you to send back the melancholy Messenger with utmost haste, to Sir, Your truly Afflicted and Obedient Servant, Samuel Arnold  P.S. my mistress sent the Groom to know the reason of your absence, but I fram'd such an excuse in it she can't in the least suspect the occasion, and I am inform'd your Father is going down to morrow on particular Business to you, but what it is I am yet to learn   Mr. Dennis for some few moments remain'd unable to express his grief but by his looks, and the poor faithful Boy, who brought the unwelcome News, was equally incapable of uttering his concern; till a flood of tears the dictates of his honest heart issued from his eyes, and tenderly convinc'd Mr. Dennis of the anguish of Soul, the generous Youth endur'd for the wreck'd fortune of his unhappy master. 	4320.0	10080	[1, 3, 2, 0]	VALID	1: Mr. Arnold sends a letter to someone, informing them that their effects have been seized and that their person is liable to be seized as well. The recipient is advised to stay in hiding. The letter also mentions that the recipient's father is going down to see them tomorrow. 2: The letter mentions that Mr. Arnold has been working on the recipient's affair for three days. It also mentions that the recipient has been absent for some time, and that their father is coming to see them tomorrow. It's unclear how long it would take for the recipient's effects to be seized, but it's likely that it would take at least a few days. Let's say that the events in the passage took place over the course of a week. 3: One week has elapsed. At seven days a week that's 7 days. 24 hours in a day, so 168 hours. 60 minutes in an hour, so 10080 minutes. 4: 10080 minutes. 5: Moderate confidence.
170	CharCMO.txt|12|u	Mr. Dennis could not collect himself sufficiently to write, and only sent the lad back again to Mr. Arnold with his thanks for his care and concern, assuring him that his only hope was death for his relief; with this odd disjointed message the youth return'd to London.  Mr. Arnold was concern'd but not much surpriz'd, as he considered the dreadful Agitation or Mind, this ungreatful Man must naturally feel, from the result of his ungovernable Folly. In this Intervel of time, Mr. Dennis had sent word to his Daughter, that he should pay her a visit, and bring with him a person, whom he said wou'd be no unwelcome Guest to the Family in General, but not mentioning who it was, they could not conceive who it should be, however at the time appointed, Mr. Dennis arrived at Woodford, accompanied by his worthy Friend Mr. Edgeworth, who naturally on his arrival paid his first compliments to his intended Father in Law, who inform'd, him his beloved Harriet was gone to his Brothers Country House to pass the Christmas there, and that if his impatient Desire to see his betroth'd, Spouse could hold out till the day following, he would with pleasure attend him thither: Mr. Edgeworth was oblig'd in Complaisance to Mr. Dennis, to wait a few Hours, which the fond Imagination of seperated Lovers lengthen into Ages: However, away they went next Morning, and  to the inexpressible Surprize of Mrs.	12960.0	2880	[2, 1, 3, 0]	VALID	1: Mr. Dennis sends a message to Mr. Arnold that he is too upset to write, and then sends a message to his daughter that he will visit with a friend. The friend arrives and they travel to Mr. Dennis's brother's house to see Harriet, Mr. Dennis's daughter.  2: There is no explicit reference to time, but the events described would take at least a day or two. Mr. Dennis sends two messages, which would take some time to arrange, and then travels to his brother's house with his friend.  3: Two days have elapsed. At 24 hours a day that's 48 hours. 60 minutes in an hour, so 2880 minutes. 4: 2880 minutes. 5: Moderate confidence.
171	CharCMO.txt|15|u	 SIR, AS I am assured tho', you are lately become an unfortunate Man, I am convinced you are a man of honour, and as I am truly concerned for an injury I did you two years ago by stopping you upon Enfield Chase, I have enclos'd two Bank Notes of a hundred Pounds each, which is the exact sum I enforc'd from you: My Success on  the road has enabled to quit it, yet methinks I should be sorry Mr Dennis should be distressed, when his natural Courage, and a small share of resolution may repair his Fortune; as it has done that of his obliged and real Friend.  P.S. After this Confession of my Crime and kind commiseration of your Distress I need not Sir, enjoin you to Secrecy, or fear the consequences that might possibly arise from being in the power of one who is not possess'd of an equal share of honour with yourself.   On Perusal of the Letter, Mr.	10.0	30	[0, 1, 2, 3]	VALID	1: An anonymous letter-writer confesses to having robbed the recipient two years ago and encloses two bank notes of £100 each as recompense. The writer asks the recipient to keep the confession secret. 2: The events described in the letter would have taken some time to compose and write, even if the robbery itself took only a few minutes. Let's say it took 30 minutes to write the letter. 3: 30 minutes. 4: 30 minutes. 5: High confidence.
172	CharCMO.txt|16|u	Dennis was struck into astonishment, and could not resolve within himself what Answer he should make to his Landlord's advice in order to repair his fortune, for notwithstanding he had run thro' various Indiscretions; he could not easily be subborned to part with his Honesty, and purchase Wealth at the expence of Fame; or the hazard of an Ignominious Death; He was too sensible of the Sorrows he had drawn upon himself and Family, without heaping more wretchedness upon them by an everduring Infamy, therefore resolved not to listen to such a  flagrant piece of advice, so called for the Landlord and thanked him for his concern, assuring him the Secret should be for ever buried in his Bosom, but desired him never more to urge the Subject, and that he would not be thought guilty of compounding with Felony; insisted on returning the Notes, which the Landlord begged he would not, but the other insisted upon it, upon which the Landlord as streniously insisted that he would make his House his own, and as freely Command all that was in it; Mr. Dennis thankfully informed him that he was obliged to him for his offer, but that he was under no necessity at that time to accept on it; while they were conversing poor William arrived with the second shocking Account, that the Creditors had sent their emissaries to Woodford, and that they had even taken the Watch from Mrs. Dennis 's side, so the sad Catastrophe was no longer a Secret to the whole Family. 	12.0	10	[3, 0, 1, 2]	VALID	1: Dennis is advised by his landlord to commit a crime to repair his fortune. Dennis refuses and returns the notes given to him by the landlord. William arrives with bad news about the family's financial situation. 2: There is no explicit reference to time, but the events described seem to take place in quick succession. Let's say the conversation with the landlord takes five minutes, and William's arrival takes another five minutes. 3: 10 minutes have elapsed. 4: 10 minutes. 5: High confidence.
173	CharCMO.txt|17|u	Old Mr. Dennis was so violently exasperated, he refused the least Assistance towards his Son's Redemption, yet pitied his unhappy Daughter in Law, and behaved very tender towards her and her Children as a fond Father  possibly could, intreating her to go home with him and strongly urged her though 'twas his own Child to endeavour to forget him; but her fondness was too powerful to listen to his Advice, which in the mood the old Gentleman was in, he order'd his Coach and went away highly displeased at his Daughter's refusal of his offer, Mr. Edgeworth, who had a sincere regard for young Dennis, which was greatly strengthened by the inviolate fondness he had for his Sister, kindly and generously resolved to repair his Fortune, by bringing his Creditors to a Composition, or if that failed he resolved to pay his Debts, and give him a Term of Years to make him an Acknowledgment. Miss Harriet took this as the highest proof of his Regard to her, tho' she was sorty he should hazard any part of his Fortune to serve her Relation, and that she wanted no such severe proofs of his Passion for her, for such she term'd it, as it was doubtful whether it would ever be in her Brother's power to make him a suitable return; but these fears did not prevent his generous design, which he put into immediate Execution the moment he got  to Town, and with Mr. Arnold 's assistance, every Creditor was paid to the full extent, the amount of which came to upwards of Fourteen Thousand Pounds. 	17280.0	10080	[3, 2, 0, 1]	VALID	1: Mr. Dennis refuses to help his son, but is kind to his daughter-in-law and grandchildren. He offers to take the daughter-in-law home with him, but she refuses. Mr. Edgeworth resolves to help young Dennis by paying his debts or arranging a composition with his creditors. He does so with the help of Mr. Arnold, paying over £14,000. 2: There is no explicit reference to time, but the events described would have taken some time to happen. Mr. Edgeworth would have had to travel to town, meet with Mr. Arnold, and arrange payment with each creditor. This would have taken at least a few days, if not a week or more. Let's say one week. 3: One week has elapsed. At seven days a week that's 7 days. 24 hours in a day, so 168 hours. 60 minutes in an hour, so 10,080 minutes. 4: 10,080 minutes. 5: Moderate confidence.
174	CharCMO.txt|19|u	As soon as Mr. Dennis got to the Inn where he had lodged from the time he went from his own house, he directly sat down to count Booty, which in Cash was upwards of Twenty Guineas, but on perusing the Letter Case, and finding in it Receipts for his own Debts, pay'd by his worthy friend and intended Brother in Law, his Distraction consequently arose by an inexpressible height▪  there was no more room left for deliberate Reflection in so desperate a Case, and Madness raging, he directly snap'd a Pistol at his head, which miss'd Fire, and the Landlord coming that Instant into the Room, he was prevented making a second attempt, but within an hour was taken by some of the People, who were sent out in search of the Murderer, and the house which he was in, being greatly suspected to be a Receptacle for highwaymen, that was the first they routed; nor had they much trouble in quest of their Man, for he directly own'd the Robery and Murder quietly surrendering himself to the rigour of the Law, the Penalties of which he thought too little for his Crime. As he had attempted his Life, proper care was taken to prevent his destroying himself, and as soon as he was committed to Newgate, a sufficient Guard was set over him on that Account. 	2880.0	60	[2, 1, 0, 3]	VALID	1: A man named Mr. Dennis counts his money and finds receipts for debts paid by his friend. He becomes distraught and tries to shoot himself, but the gun misfires. The landlord comes in and stops him. Within an hour, he is caught and confesses to robbery and murder. He is taken to Newgate prison and guarded to prevent suicide. 2: The passage describes several events that would take some time: counting money, reading receipts, becoming distraught, attempting suicide, being caught, confessing, and being taken to prison. These events could take anywhere from a few minutes to several hours. Let's say the events took an hour. 3: One hour has elapsed. 60 minutes in an hour, so 60 minutes. 4: 60 minutes. 5: High confidence.
175	CharCMO.txt|20|u	Miss Harriet was directly seized with a violent Fever for the loss of an honourable Lover, barbarously depriv'd of Life by the hand of her unhappy Brother, whose shameful  End anticipitated the Decrees of Heaven in regard to both, and in a few days gave a fatal Period to that young Lady, who expir'd in the height of Madness. Mrs. Denais had not so happy a Relief, for she lingered in Anguish and Despair, till the Morning her hapless Spouse was to be executed, during whose Confinement she constantly attended him, contrary to the Commands of his and her own Father, who took the Children down into the Country, that they might not be pointed at as the unhappy Ofsprings of their unfortunate Father; what added to the immoderate Grief of this Inconsolable Creature, was the knowledge of her Husband being Coddemned to be hung in Chains on Account of the Murder. The Night before his Execution she persisted in staying in the Press-Yard, on the outside of the Cell, where her destin'd Husband lay; as soon as he was brought forth in the Morning in order to receive his Fate, with speechless Grief she fell into his Arms, with the tenderest Marks of deep and silent Sorrow;  in this conflict of Despair and Love, expired. 	50400.0	30240	[2, 0, 1, 3]	VALID	1: The passage describes the deaths of two women, Miss Harriet and Mrs. Denais, in the aftermath of violent events.  2: The passage doesn't give any explicit indication of how much time has passed, but it seems likely that the events described would have taken at least a few weeks to unfold. The deaths of both women are described as happening 'in a few days' and 'the night before his execution,' respectively, which suggests that some time has passed since the initial violent events. Let's say three weeks have passed.  3: Three weeks have elapsed. At seven days a week that's 21 days. 24 hours in a day, so 504 hours. 60 minutes in an hour, so 30240 minutes. 4: 30240 minutes. 5: Moderate confidence.
176	CharCMO.txt|21|u	This shocking scene drew Tears from each Spectator, and sent the Dying Husband quite delirious to his shameful End. Mr. Arnold, who at his request attended his last Moments, soon after died with Grief: And poor Mr. William the Apprentice who had many Obligations to Mr. Dennis, grew into a settled Melancholly which he never overcame, the Parents of this unhappy Couple lived but few Years after this dreadful Catastrophe, one retire from Business, and the other languish'd out a miserable Life at his country seat, where he denied himself the benefit of Light, from the fatal Hour of his Daughters Death. This Story is too True to be distrusted, or Disregarded by the Reader, or those who may hear it told; and as every Person who breaths may be liable to the same dreadful Misfortune; 'tis not to be deem'd an Offence to relate the sad consequences arising from Ill-plac'd pride, and unreasonable Ambition. The strongest Motive that could possibly induce me to publish this Melancholly, was an Observation I  have made for many Years of the presumptiae Vanity daily increasing and prompting many Persons in Trade to live up to the State of those, whose Birth and Fortune might justifie the running into such Expences, as must naturally terminate in the Ruin of Trading Families, and be the unhappy cause of Multiplying the numerous Indigent, who but for this failing in Parents might live comfortably to themselves and be generally beneficial to the World. FINIS.       	1576800.0	5256000	[0, 2, 3, 1]	VALID	1: The passage describes the aftermath of a tragic event, including the death of several people and the long-term effects on others.  2: The passage doesn't include any explicit reference to time, but it describes the long-term effects of the event, suggesting that years have passed. Let's say 10 years have passed since the event.  3: 10 years have elapsed. At 365 days a year that's 3650 days x 24 hours in a day, so 87600 hours. 60 minutes in an hour, so 5256000 minutes. 4: 5256000 minutes. 5: Low confidence, since the passage doesn't give any explicit indication of how much time has passed.
177	RushSM.txt|0|u	MIDNIGHT'S CHILDREN   A Novel      Salman Rushdie   The Perforated Sheet   I WAS BORN in the city of Bombay … once upon a time. No, that won't do, there's no getting away from the date: I was born in Doctor Narlikar's Nursing Home on August 15th, 1947. And the time? The time matters, too. Well then: at night. No, it's important to be more … On the stroke of midnight, as a matter of fact. Clock-hands joined palms in respectful greeting as I came. Oh, spell it out, spell it out: at the precise instant of India's arrival at independence, I tumbled forth into the world. There were gasps. And, outside the window, fireworks and crowds. A few seconds later, my father broke his big toe; but his accident was a mere trifle when set beside what had befallen me in that benighted moment, because thanks to the occult tyrannies of those blandly saluting clocks I had been mysteriously handcuffed to history, my destinies indissolubly chained to those of my country. For the next three decades, there was to be no escape. Soothsayers had prophesied me, newspapers celebrated my arrival, politicos ratified my authenticity. I was left entirely without a say in the matter. I, Saleem Sinai, later variously called Snotnose, Stainface, Baldy, Sniffer, Buddha and even Piece-of-the-Moon, had become heavily embroiled in Fate—at the best of times a dangerous sort of involvement. And I couldn't even wipe my own nose at the time. 	0.2499	10	[3, 1, 0, 2]	VALID	1: The narrator describes his birth in Bombay at midnight on August 15th, 1947, the moment of India's independence. He reflects on the significance of this moment for his life. 2: The passage describes the moment of the narrator's birth, which would have taken only a few minutes. However, the narrator also reflects on the significance of this moment for his life over the next three decades. Let's say this reflection takes an additional 10 minutes. 3: 10 minutes have elapsed. 4: 10 minutes. 5: High confidence.
